x	f	g	h	ge	t
3.1083108310831085	1.886292896401852	0.9708756571033087	0.05979034199959845	1.0163121602770657	-0.029876355713043628
3.1093109310931095	1.8872638691562307	0.9709354534249405	0.05968804082320545	1.0162822809334182	-0.029832920789805012
3.11031103110311	1.888234901712911	0.9709951474351647	0.05958586876833268	1.016252445029038	-0.02978952367347399
3.111311131113111	1.8892059939695718	0.9710547392631158	0.059483825765995806	1.0162226525261142	-0.02974616438929612
3.1123112311231123	1.8901771458240204	0.9711142290378593	0.05938191174705482	1.016192903386811	-0.029702842962341283
3.1133113311331133	1.8911483571741934	0.9711736168883914	0.05928012664221436	1.0161631975732672	-0.029659559417503915
3.1143114311431144	1.8921196279181562	0.9712329029436392	0.059178470382024125	1.016133535047597	-0.02961631377950337
3.1153115311531154	1.8930909579541035	0.9712920873324601	0.059076942896879384	1.01610391577189	-0.029573106072884235
3.1163116311631165	1.8940623471803586	0.971351170183642	0.0589755441170214	1.0160743397082108	-0.029529936322016663
3.1173117311731176	1.8950337954953738	0.9714101516259033	0.058874273972537854	1.0160448068185999	-0.029486804551096688
3.118311831183118	1.8960053027977295	0.971469031787892	0.05877313239336338	1.0160153170650734	-0.029443710784146575
3.1193119311931192	1.8969768689861364	0.9715278107981864	0.058672119309279805	1.0159858704096236	-0.02940065504501508
3.1203120312031203	1.897948493959432	0.9715864887852944	0.058571234649916856	1.0159564668142191	-0.029357637357377866
3.1213121312131213	1.8989201776165832	0.9716450658776535	0.058470478344752434	1.0159271062408044	-0.029314657744737772
3.1223122312231224	1.8998919198566848	0.9717035422036309	0.05836985032311312	1.0158977886513008	-0.029271716230425154
3.1233123312331235	1.9008637205789607	0.9717619178915228	0.058269350514174596	1.015868514007606	-0.0292288128375982
3.1243124312431245	1.9018355796827626	0.9718201930695548	0.05816897884696209	1.015839282271595	-0.029185947589243266
3.125312531253125	1.9028074970675704	0.9718783678658813	0.058068735250350875	1.015810093405119	-0.029143120508175215
3.126312631263126	1.9037794726329929	0.971936442408586	0.057968619653066544	1.0157809473700075	-0.02910033161703767
3.1273127312731273	1.904751506278766	0.9719944168256808	0.057868631983685685	1.0157518441280662	-0.02905758093830345
3.1283128312831283	1.9057235979047544	0.9720522912451064	0.05776877217063618	1.0157227836410792	-0.029014868494274808
3.1293129312931294	1.9066957474109503	0.972110065794732	0.057669040142197675	1.0156937658708078	-0.028972194307083803
3.1303130313031304	1.9076679546974737	0.972167740602355	0.05756943582650203	1.0156647907789915	-0.028929558398692597
3.1313131313131315	1.9086402196645729	0.9722253157957008	0.05746995915153374	1.0156358583273477	-0.028886960790893795
3.1323132313231326	1.9096125422126233	0.972282791502423	0.05737061004513041	1.015606968477572	-0.028844401505310757
3.133313331333133	1.9105849222421283	0.9723401678501029	0.057271388434983216	1.015578121191338	-0.02880188056339796
3.1343134313431342	1.9115573596537196	0.9723974449662495	0.05717229424863718	1.0155493164302984	-0.028759397986441226
3.1353135313531353	1.9125298543481555	0.9724546229782993	0.057073327413491866	1.0155205541560846	-0.02871695379555818
3.1363136313631363	1.9135024062263217	0.9725117020136164	0.05697448785680165	1.0154918343303063	-0.028674548011698477
3.1373137313731374	1.9144750151892318	0.9725686821994918	0.0568757755056762	1.0154631569145531	-0.028632180655644168
3.1383138313831385	1.9154476811380263	0.9726255636631438	0.05677719028708092	1.015434521870393	-0.028589851748010004
3.1393139313931395	1.9164204039739732	0.9726823465317177	0.05667873212783739	1.015405929159374	-0.028547561309243775
3.14031403140314	1.917393183598467	0.9727390309322855	0.05658040095462384	1.0153773787430231	-0.028505309359626647
3.141314131413141	1.9183660199130308	0.9727956169918461	0.056482196693975424	1.0153488705828475	-0.028463095919273405
3.1423142314231423	1.9193389128193132	0.9728521048373246	0.056384119272284906	1.015320404640334	-0.028420921008132895
3.1433143314331433	1.9203118622190907	0.9729084945955727	0.05628616861580295	1.0152919808769494	-0.028378784645988277
3.1443144314431444	1.9212848680142658	0.9729647863933683	0.05618834465063856	1.0152635992541412	-0.02833668685245736
3.1453145314531454	1.9222579301068685	0.9730209803574154	0.056090647302759554	1.0152352597333367	-0.02829462764699293
3.1463146314631465	1.9232310483990551	0.9730770766143438	0.05599307649799299	1.015206962275944	-0.02825260704888307
3.1473147314731476	1.9242042227931089	0.9731330752907095	0.05589563216202559	1.015178706843352	-0.028210625077251483
3.148314831483148	1.925177453191439	0.9731889765129937	0.05579831422040423	1.0151504933969302	-0.02816868175105784
3.1493149314931492	1.9261507394965824	0.9732447804076036	0.05570112259853622	1.0151223218980292	-0.02812677708909802
3.1503150315031503	1.9271240816112016	0.9733004871008715	0.055604057221689956	1.015094192307981	-0.028084911110004555
3.1513151315131513	1.9280974794380852	0.973356096719055	0.05550711801499522	1.015066104588099	-0.02804308383224687
3.1523152315231524	1.9290709328801485	0.9734116093883369	0.05541030490344364	1.0150380586996781	-0.028001295274131626
3.1533153315331535	1.930044441840433	0.973467025234825	0.055313617811889135	1.0150100546039944	-0.027959545453803043
3.1543154315431545	1.931018006222106	0.9735223443845519	0.055217056665048336	1.0149820922623065	-0.027917834389243223
3.155315531553155	1.9319916259284609	0.9735775669634747	0.05512062138750108	1.0149541716358546	-0.027876162098272497
3.156315631563156	1.9329653008629177	0.9736326930974757	0.05502431190369065	1.0149262926858613	-0.027834528598549662
3.1573157315731573	1.9339390309290219	0.9736877229123608	0.054928128137924484	1.0148984553735316	-0.02779293390757242
3.1583158315831583	1.9349128160304445	0.9737426565338609	0.054832070014374436	1.0148706596600527	-0.027751378042677625
3.1593159315931594	1.9358866560709824	0.9737974940876307	0.05473613745707723	1.0148429055065946	-0.027709861021041633
3.1603160316031604	1.9368605509545584	0.973852235699249	0.05464033038993491	1.0148151928743103	-0.027668382859680606
3.1613161316131615	1.9378345005852209	0.9739068814942183	0.05454464873671529	1.0147875217243356	-0.027626943575450848
3.1623162316231626	1.9388085048671433	0.9739614315979654	0.05444909242105233	1.0147598920177896	-0.02758554318504912
3.163316331633163	1.9397825637046247	0.9740158861358402	0.05435366136644667	1.0147323037157743	-0.027544181705012983
3.1643164316431642	1.9407566770020903	0.9740702452331164	0.054258355496265856	1.0147047567793757	-0.027502859151721046
3.1653165316531653	1.9417308446640897	0.9741245090149908	0.05416317473374503	1.014677251169663	-0.027461575541393394
3.1663166316631663	1.9427050665952978	0.9741786776065837	0.0540681190019872	1.0146497868476894	-0.027420330890091837
3.1673167316731674	1.943679342700515	0.9742327511329384	0.0539731882239637	1.014622363774492	-0.027379125213720254
